Time,Respiration
31.773,0.42755126953125
31.7735,0.4296875
31.774,0.4315185546875
31.7745,0.43365478515625
31.775,0.435791015625
31.7755,0.43792724609375
31.776,0.4400634765625
31.7765,0.44189453125
31.777,0.44403076171875
31.7775,0.4461669921875
31.778,0.44830322265625
31.7785,0.450439453125
31.779,0.45257568359375
31.7795,0.4547119140625
31.78,0.45684814453125
31.7805,0.45928955078125
31.781,0.46142578125
31.7815,0.46356201171875
31.782,0.46600341796875
31.7825,0.46844482421875
31.783,0.4705810546875
31.7835,0.4730224609375
31.784,0.4754638671875
31.7845,0.4779052734375
31.785,0.4803466796875
31.7855,0.48309326171875
31.786,0.48553466796875
31.7865,0.48828125
31.787,0.49072265625
31.7875,0.49346923828125
31.788,0.4962158203125
31.7885,0.499267578125
31.789,0.50201416015625
31.7895,0.5047607421875
31.79,0.5078125
31.7905,0.5108642578125
31.791,0.51361083984375
31.7915,0.51666259765625
31.792,0.51971435546875
31.7925,0.52276611328125
31.793,0.526123046875
31.7935,0.5291748046875
31.794,0.53253173828125
31.7945,0.53558349609375
31.795,0.5389404296875
31.7955,0.5419921875
31.796,0.54534912109375
31.7965,0.5487060546875
31.797,0.55206298828125
31.7975,0.555419921875
31.798,0.55877685546875
31.7985,0.5621337890625
31.799,0.5657958984375
31.7995,0.56915283203125
31.8,0.572509765625
31.8005,0.576171875
31.801,0.57952880859375
31.8015,0.58319091796875
31.802,0.5865478515625
31.8025,0.5902099609375
31.803,0.59356689453125
31.8035,0.59722900390625
31.804,0.6005859375
31.8045,0.604248046875
31.805,0.60791015625
31.8055,0.61126708984375
31.806,0.61492919921875
31.8065,0.61859130859375
31.807,0.6219482421875
31.8075,0.6256103515625
31.808,0.62896728515625
31.8085,0.63262939453125
31.809,0.63629150390625
31.8095,0.6396484375
31.81,0.64300537109375
31.8105,0.64666748046875
31.811,0.6500244140625
31.8115,0.65338134765625
31.812,0.65704345703125
31.8125,0.660400390625
31.813,0.66375732421875
31.8135,0.6671142578125
31.814,0.67047119140625
31.8145,0.67352294921875
31.815,0.6768798828125
31.8155,0.68023681640625
31.816,0.68328857421875
31.8165,0.68634033203125
31.817,0.689697265625
31.8175,0.6927490234375
31.818,0.69580078125
31.8185,0.6988525390625
31.819,0.701904296875
31.8195,0.70465087890625
31.82,0.70770263671875
31.8205,0.71075439453125
31.821,0.7135009765625
31.8215,0.71624755859375
31.822,0.718994140625
31.8225,0.72174072265625
31.823,0.7244873046875
31.8235,0.72723388671875
31.824,0.72998046875
31.8245,0.73272705078125
31.825,0.73516845703125
31.8255,0.7379150390625
31.826,0.7403564453125
31.8265,0.7427978515625
31.827,0.74554443359375
31.8275,0.74798583984375
31.828,0.75042724609375
31.8285,0.75286865234375
31.829,0.75531005859375
31.8295,0.75775146484375
31.83,0.7598876953125
31.8305,0.7623291015625
31.831,0.7647705078125
31.8315,0.76690673828125
31.832,0.76934814453125
31.8325,0.771484375
31.833,0.77392578125
31.8335,0.77606201171875
31.834,0.77850341796875
31.8345,0.7806396484375
31.835,0.78277587890625
31.8355,0.78521728515625
31.836,0.787353515625
31.8365,0.78948974609375
31.837,0.79193115234375
31.8375,0.7940673828125
31.838,0.79620361328125
31.8385,0.79864501953125
31.839,0.80078125
31.8395,0.80291748046875
31.84,0.8050537109375
31.8405,0.8074951171875
31.841,0.80963134765625
31.8415,0.811767578125
31.842,0.814208984375
31.8425,0.81634521484375
31.843,0.8184814453125
31.8435,0.8209228515625
31.844,0.82305908203125
31.8445,0.82550048828125
31.845,0.82763671875
31.8455,0.82977294921875
31.846,0.83221435546875
31.8465,0.8343505859375
31.847,0.8367919921875
31.8475,0.83892822265625
31.848,0.84136962890625
31.8485,0.84381103515625
31.849,0.845947265625
31.8495,0.848388671875
31.85,0.850830078125
31.8505,0.853271484375
31.851,0.85540771484375
31.8515,0.85784912109375
31.852,0.86029052734375
31.8525,0.86273193359375
31.853,0.86517333984375
31.8535,0.86761474609375
31.854,0.870361328125
31.8545,0.872802734375
31.855,0.875244140625
31.8555,0.877685546875
31.856,0.88043212890625
31.8565,0.88287353515625
31.857,0.88531494140625
31.8575,0.8880615234375
31.858,0.8905029296875
31.8585,0.89324951171875
31.859,0.89569091796875
31.8595,0.8984375
31.86,0.90118408203125
31.8605,0.90362548828125
31.861,0.9063720703125
31.8615,0.9088134765625
31.862,0.91156005859375
31.8625,0.914306640625
31.863,0.916748046875
31.8635,0.91949462890625
31.864,0.9222412109375
31.8645,0.92498779296875
31.865,0.92742919921875
31.8655,0.93017578125
31.866,0.9326171875
31.8665,0.93536376953125
31.867,0.93780517578125
31.8675,0.9405517578125
31.868,0.9429931640625
31.8685,0.94573974609375
31.869,0.94818115234375
31.8695,0.950927734375
31.87,0.953369140625
31.8705,0.955810546875
31.871,0.958251953125
31.8715,0.960693359375
31.872,0.963134765625
31.8725,0.965576171875
31.873,0.968017578125
31.8735,0.970458984375
31.874,0.972900390625
31.8745,0.97503662109375
31.875,0.97747802734375
31.8755,0.97991943359375
31.876,0.9820556640625
31.8765,0.98419189453125
31.877,0.98663330078125
31.8775,0.98876953125
31.878,0.99090576171875
31.8785,0.9930419921875
31.879,0.9954833984375
31.8795,0.99761962890625
31.88,0.999755859375
31.8805,1.00189208984375
31.881,1.00372314453125
31.8815,1.005859375
31.882,1.00799560546875
31.8825,1.0101318359375
31.883,1.01226806640625
31.8835,1.014404296875
31.884,1.0162353515625
31.8845,1.01837158203125
31.885,1.0205078125
31.8855,1.02264404296875
31.886,1.0247802734375
31.8865,1.026611328125
31.887,1.02874755859375
31.8875,1.0308837890625
31.888,1.03302001953125
31.8885,1.03485107421875
31.889,1.0369873046875
31.8895,1.03912353515625
31.89,1.041259765625
31.8905,1.04339599609375
31.891,1.0455322265625
31.8915,1.04766845703125
31.892,1.04949951171875
31.8925,1.0516357421875
31.893,1.05377197265625
31.8935,1.055908203125
31.894,1.05804443359375
31.8945,1.0601806640625
31.895,1.06231689453125
31.8955,1.064453125
31.896,1.0662841796875
31.8965,1.06842041015625
31.897,1.070556640625
31.8975,1.07269287109375
31.898,1.0748291015625
31.8985,1.07696533203125
31.899,1.07879638671875
31.8995,1.0809326171875
31.9,1.08306884765625
31.9005,1.08489990234375
31.901,1.0870361328125
31.9015,1.0888671875
31.902,1.09100341796875
31.9025,1.09283447265625
31.903,1.09466552734375
31.9035,1.0968017578125
31.904,1.0986328125
31.9045,1.1004638671875
31.905,1.102294921875
31.9055,1.1041259765625
31.906,1.10595703125
31.9065,1.1077880859375
31.907,1.10931396484375
31.9075,1.11114501953125
31.908,1.11297607421875
31.9085,1.114501953125
31.909,1.1163330078125
31.9095,1.11785888671875
31.91,1.119384765625
31.9105,1.12091064453125
31.911,1.12274169921875
31.9115,1.124267578125
31.912,1.12579345703125
31.9125,1.12701416015625
31.913,1.1285400390625
31.9135,1.13006591796875
31.914,1.131591796875
31.9145,1.13311767578125
31.915,1.13433837890625
31.9155,1.1358642578125
31.916,1.13739013671875
31.9165,1.13861083984375
31.917,1.14013671875
31.9175,1.141357421875
31.918,1.142578125
31.9185,1.14410400390625
31.919,1.14532470703125
31.9195,1.1468505859375
31.92,1.1480712890625
31.9205,1.1492919921875
31.921,1.1505126953125
31.9215,1.15203857421875
31.922,1.15325927734375
31.9225,1.15447998046875
31.923,1.15570068359375
31.9235,1.15692138671875
31.924,1.15814208984375
31.9245,1.15936279296875
31.925,1.160888671875
31.9255,1.162109375
31.926,1.163330078125
31.9265,1.16455078125
31.927,1.165771484375
31.9275,1.1669921875
31.928,1.168212890625
31.9285,1.16912841796875
31.929,1.17034912109375
31.9295,1.17156982421875
31.93,1.17279052734375
31.9305,1.17401123046875
31.931,1.17523193359375
31.9315,1.17645263671875
31.932,1.17767333984375
31.9325,1.1785888671875
31.933,1.1798095703125
31.9335,1.1810302734375
31.934,1.1822509765625
31.9345,1.18316650390625
31.935,1.18438720703125
31.9355,1.18560791015625
31.936,1.18682861328125
31.9365,1.187744140625
31.937,1.18896484375
31.9375,1.190185546875
31.938,1.19110107421875
31.9385,1.19232177734375
31.939,1.19354248046875
31.9395,1.1944580078125
31.94,1.1956787109375
31.9405,1.19659423828125
31.941,1.19781494140625
31.9415,1.19873046875
31.942,1.199951171875
31.9425,1.201171875
31.943,1.20208740234375
31.9435,1.20330810546875
31.944,1.2042236328125
31.9445,1.2054443359375
31.945,1.20635986328125
31.9455,1.20758056640625
31.946,1.20849609375
31.9465,1.209716796875
31.947,1.21063232421875
31.9475,1.21185302734375
31.948,1.2127685546875
31.9485,1.2139892578125
31.949,1.21490478515625
31.9495,1.21612548828125
31.95,1.217041015625
31.9505,1.21826171875
31.951,1.21917724609375
31.9515,1.22039794921875
31.952,1.2213134765625
31.9525,1.2225341796875
31.953,1.22344970703125
31.9535,1.22467041015625
31.954,1.2255859375
31.9545,1.226806640625
31.955,1.22772216796875
31.9555,1.2286376953125
31.956,1.2298583984375
31.9565,1.23077392578125
31.957,1.23199462890625
31.9575,1.23291015625
31.958,1.23382568359375
31.9585,1.23504638671875
31.959,1.2359619140625
31.9595,1.23687744140625
31.96,1.23779296875
31.9605,1.23870849609375
31.961,1.23992919921875
31.9615,1.2408447265625
31.962,1.24176025390625
31.9625,1.24267578125
31.963,1.24359130859375
31.9635,1.2445068359375
31.964,1.24542236328125
31.9645,1.246337890625
31.965,1.24725341796875
31.9655,1.2481689453125
31.966,1.24908447265625
31.9665,1.25
31.967,1.25091552734375
31.9675,1.2518310546875
31.968,1.25244140625
31.9685,1.25335693359375
31.969,1.2542724609375
31.9695,1.25518798828125
31.97,1.25579833984375
31.9705,1.2567138671875
31.971,1.25762939453125
31.9715,1.25823974609375
31.972,1.2591552734375
31.9725,1.26007080078125
31.973,1.26068115234375
31.9735,1.2615966796875
31.974,1.26251220703125
31.9745,1.26312255859375
31.975,1.2640380859375
31.9755,1.2646484375
31.976,1.26556396484375
31.9765,1.26617431640625
31.977,1.26708984375
31.9775,1.2677001953125
31.978,1.26861572265625
31.9785,1.26922607421875
31.979,1.2701416015625
31.9795,1.270751953125
31.98,1.27166748046875
31.9805,1.27227783203125
31.981,1.273193359375
31.9815,1.2738037109375
31.982,1.2744140625
31.9825,1.27532958984375
31.983,1.27593994140625
31.9835,1.27685546875
31.984,1.2774658203125
31.9845,1.27838134765625
31.985,1.27899169921875
31.9855,1.2799072265625
31.986,1.280517578125
31.9865,1.28143310546875
31.987,1.28204345703125
31.9875,1.282958984375
31.988,1.2835693359375
31.9885,1.28448486328125
31.989,1.28509521484375
31.9895,1.2860107421875
31.99,1.28662109375
31.9905,1.28753662109375
31.991,1.28814697265625
31.9915,1.2890625
31.992,1.2896728515625
31.9925,1.29058837890625
31.993,1.29119873046875
31.9935,1.2921142578125
31.994,1.292724609375
31.9945,1.29364013671875
31.995,1.29425048828125
31.9955,1.29486083984375
31.996,1.2957763671875
31.9965,1.29638671875
31.997,1.29730224609375
31.9975,1.29791259765625
31.998,1.298828125
31.9985,1.2994384765625
31.999,1.300048828125
31.9995,1.30096435546875
32.0,1.30157470703125
32.0005,1.30218505859375
32.001,1.3031005859375
32.0015,1.3037109375
32.002,1.3043212890625
32.0025,1.304931640625
32.003,1.3055419921875
32.0035,1.30645751953125
32.004,1.30706787109375
32.0045,1.30767822265625
32.005,1.30828857421875
32.0055,1.30889892578125
32.006,1.30950927734375
32.0065,1.31011962890625
32.007,1.31072998046875
32.0075,1.31134033203125
32.008,1.31195068359375
32.0085,1.31256103515625
32.009,1.31317138671875
32.0095,1.31378173828125
32.01,1.31439208984375
32.0105,1.31500244140625
32.011,1.31561279296875
32.0115,1.31591796875
32.012,1.3165283203125
32.0125,1.317138671875
32.013,1.3177490234375
32.0135,1.318359375
32.014,1.3189697265625
32.0145,1.31927490234375
32.015,1.31988525390625
32.0155,1.32049560546875
32.016,1.32110595703125
32.0165,1.32171630859375
32.017,1.322021484375
32.0175,1.3226318359375
32.018,1.3232421875
32.0185,1.3238525390625
32.019,1.324462890625
32.0195,1.3250732421875
32.02,1.32568359375
32.0205,1.32598876953125
32.021,1.32659912109375
32.0215,1.32720947265625
32.022,1.32781982421875
32.0225,1.32843017578125
32.023,1.32904052734375
32.0235,1.32965087890625
32.024,1.33026123046875
32.0245,1.33087158203125
32.025,1.33148193359375
32.0255,1.33209228515625
32.026,1.33270263671875
32.0265,1.33331298828125
32.027,1.33392333984375
32.0275,1.33453369140625
32.028,1.33514404296875
32.0285,1.33575439453125
32.029,1.33636474609375
32.0295,1.3372802734375
32.03,1.337890625
32.0305,1.3385009765625
32.031,1.339111328125
32.0315,1.3397216796875
32.032000000000004,1.34033203125
32.0325,1.3409423828125
32.033,1.341552734375
32.033500000000004,1.3421630859375
32.034,1.3427734375
32.0345,1.3433837890625
32.035000000000004,1.343994140625
32.0355,1.3446044921875
32.036,1.34521484375
32.036500000000004,1.3458251953125
32.037,1.346435546875
32.0375,1.3470458984375
32.038000000000004,1.34765625
32.0385,1.3482666015625
32.039,1.348876953125
32.039500000000004,1.3494873046875
32.04,1.35009765625
32.0405,1.3507080078125
32.041000000000004,1.35101318359375
32.0415,1.35162353515625
32.042,1.35223388671875
32.042500000000004,1.35284423828125
32.043,1.35345458984375
32.0435,1.353759765625
32.044000000000004,1.3543701171875
32.0445,1.35498046875
32.045,1.35528564453125
